th5_cms bin centers    value    Error 
 5.976000e-03   4.929661e-01   3.132807e-02
 6.024000e-03   4.532194e-01   3.222033e-02
 6.072000e-03   5.805184e-01   5.693873e-02
 6.120000e-03   5.512093e-01   4.199703e-02
 6.168000e-03   5.301783e-01   4.842597e-02
 6.216000e-03   6.248300e-01   4.380582e-02
 6.264000e-03   5.572602e-01   5.078627e-02
 6.312000e-03   5.626869e-01   4.515202e-02
 6.360000e-03   5.123437e-01   5.755138e-02
 6.408000e-03   5.940483e-01   6.026762e-02
 6.456000e-03   6.146438e-01   4.229525e-02
 6.504000e-03   6.450838e-01   4.861716e-02
 6.552000e-03   5.718247e-01   3.825581e-02
 6.600000e-03   6.647353e-01   4.377708e-02
 6.648000e-03   5.330478e-01   3.832326e-02
 6.696000e-03   5.905170e-01   4.316999e-02
 6.744000e-03   5.815676e-01   4.505375e-02
 6.792000e-03   6.611573e-01   1.082815e-01
 6.840000e-03   9.178657e-01   1.628544e-01
 6.888000e-03   6.940007e-01   6.530609e-02
 6.936000e-03   6.272718e-01   4.476874e-02
 6.984000e-03   5.940123e-01   3.471513e-02
 7.032000e-03   5.943857e-01   4.572204e-02
 7.080000e-03   6.775068e-01   6.554632e-02
 7.128000e-03   5.932203e-01   3.691864e-02
 7.176000e-03   7.339555e-01   3.078180e-02
 7.224000e-03   6.309014e-01   4.281162e-02
 7.272000e-03   6.366335e-01   3.898459e-02
 7.320000e-03   6.387047e-01   2.684465e-02
 7.368000e-03   6.147412e-01   3.172221e-02
 7.416000e-03   6.734015e-01   5.031526e-02
 7.464000e-03   6.169011e-01   3.972064e-02
 7.512000e-03   7.477429e-01   4.819476e-02
 7.560000e-03   6.495574e-01   2.518435e-02
 7.608000e-03   6.300843e-01   3.818304e-02
 7.656000e-03   7.551192e-01   4.717888e-02
 7.704000e-03   6.396704e-01   4.499620e-02
 7.752000e-03   7.357425e-01   2.871119e-02
 7.800000e-03   7.655566e-01   8.131281e-02
 7.848000e-03   7.100157e-01   3.943500e-02
 7.896000e-03   8.007936e-01   7.241403e-02
 7.944000e-03   7.129927e-01   4.138599e-02
 7.992000e-03   8.458489e-01   8.804274e-02
 8.040000e-03   7.008908e-01   3.950054e-02
 8.088000e-03   7.937738e-01   6.868791e-02
 8.136000e-03   7.168527e-01   3.759410e-02
 8.184000e-03   7.343389e-01   5.087886e-02
 8.232000e-03   7.488620e-01   3.134018e-02
 8.280000e-03   7.938460e-01   5.851626e-02
 8.328000e-03   8.246137e-01   3.809576e-02
 8.376000e-03   7.283096e-01   3.963689e-02
 8.424000e-03   8.193013e-01   7.897000e-02
 8.472000e-03   7.687433e-01   5.877862e-02
 8.520000e-03   9.434567e-01   9.236261e-02
 8.568000e-03   6.792559e-01   2.408530e-02
 8.616000e-03   7.358347e-01   3.805572e-02
 8.664000e-03   8.196429e-01   4.126387e-02
 8.712000e-03   8.074195e-01   4.751327e-02
 8.760000e-03   8.835288e-01   4.437188e-02
 8.808000e-03   8.033431e-01   4.384670e-02
 8.856000e-03   8.085563e-01   5.410167e-02
 8.904000e-03   7.815718e-01   3.952645e-02
 8.952000e-03   7.226190e-01   4.734412e-02
 9.000000e-03   8.716822e-01   6.371201e-02
 9.048000e-03   8.295351e-01   5.059523e-02
 9.096000e-03   8.561197e-01   5.588584e-02
 9.144000e-03   8.212020e-01   5.417560e-02
 9.192000e-03   8.893191e-01   4.288683e-02
 9.240000e-03   7.747258e-01   5.048165e-02
 9.288000e-03   8.330527e-01   4.189635e-02
 9.336000e-03   1.012907e+00   5.878231e-02
 9.384000e-03   8.243973e-01   3.457556e-02
 9.432000e-03   8.916641e-01   5.034320e-02
 9.480000e-03   8.215331e-01   6.305583e-02
 9.528000e-03   8.462840e-01   4.885600e-02
 9.576000e-03   8.671899e-01   5.333047e-02
 9.624000e-03   1.002444e+00   4.541262e-02
 9.672000e-03   9.326093e-01   4.473339e-02
 9.720000e-03   9.507894e-01   2.996368e-02
 9.768000e-03   9.164651e-01   3.190712e-02
 9.816000e-03   1.001923e+00   7.483862e-02
 9.864000e-03   9.819766e-01   5.124127e-02
 9.912000e-03   8.606962e-01   5.634210e-02
 9.960000e-03   7.952427e-01   4.008468e-02
 1.000800e-02   8.211030e-01   3.943927e-02
 1.005600e-02   9.075976e-01   3.934344e-02
 1.010400e-02   9.791445e-01   3.611510e-02
 1.015200e-02   9.551342e-01   4.817688e-02
 1.020000e-02   1.112296e+00   6.775844e-02
 1.024800e-02   9.671729e-01   5.840218e-02
 1.029600e-02   9.741603e-01   3.723238e-02
 1.034400e-02   8.824563e-01   2.153245e-02
 1.039200e-02   9.113863e-01   4.008216e-02
 1.044000e-02   9.807019e-01   6.563591e-02
 1.048800e-02   9.820066e-01   3.988896e-02
 1.053600e-02   1.066733e+00   4.739524e-02
 1.058400e-02   1.004787e+00   3.694632e-02
 1.063200e-02   1.006762e+00   4.032533e-02
 1.068000e-02   1.091947e+00   8.806220e-02
 1.072800e-02   9.554887e-01   4.426756e-02
 1.077600e-02   9.463866e-01   2.909386e-02
 1.082400e-02   1.000606e+00   5.433206e-02
 1.087200e-02   1.018071e+00   4.241713e-02
 1.092000e-02   1.053392e+00   2.694037e-02
 1.096800e-02   9.795819e-01   5.326848e-02
 1.101600e-02   1.011713e+00   4.863352e-02
 1.106400e-02   9.570984e-01   3.866697e-02
 1.111200e-02   1.094007e+00   5.269892e-02
 1.116000e-02   8.968370e-01   3.592262e-02
